timestamp,interface,control_scheme,capacity,throughput,goodput,latency_99,latency_95,latency_median,filename,PRICE_STEP,LAZY_UPDATE,BREAKWATER_TRACK_CREDIT,LOAD_SHEDDING,LATENCY_THRESHOLD,DAGOR_UMAX,BREAKWATER_CLIENT_EXPIRATION,BREAKWATERD_B,BREAKWATER_A,BREAKWATERD_RTT,TOKEN_UPDATE_RATE,BREAKWATERD_SLO,RATE_LIMITING,DAGOR_ALPHA,PRICE_STRATEGY,BREAKWATERD_CLIENT_EXPIRATION,BREAKWATER_B,DAGOR_ADMISSION_LEVEL_UPDATE_INTERVAL,BREAKWATER_SLO,BREAKWATERD_A,CHARON_TRACK_PRICE,BREAKWATER_INITIAL_CREDIT,BREAKWATERD_LOAD_SHEDDING,DAGOR_QUEUING_THRESHOLD,DAGOR_BETA,BREAKWATERD_INITIAL_CREDIT,BREAKWATER_RTT,INTERCEPT,PRICE_UPDATE_RATE,BREAKWATER_LOAD_SHEDDING
0610_0123,motivate-get,charon,30000,3965.165290019599,2506.6278917659256,2071.744876400001,784.9472059999998,25.788449,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-get-control-charon-parallel-capacity-30000-0610_0123.json,138,true,false,true,193us,20,10ms,0.02,0.001,1000us,14856us,12500us,true,0.05,linear,10ms,0.02,10ms,12500us,0.001,false,400,true,2ms,0.01,400,1000us,charon,5697us,true
0611_0030,motivate-set,breakwaterd,14000,4260.029100925461,4260.029100925461,71.97544604999987,57.930084799999996,31.347603499999998,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-set-control-breakwaterd-parallel-capacity-14000-0611_0030.json,0,false,false,true,100us,20,4665us,1.0586457982971709,25.207288874023742,7468us,10ms,58031us,true,0.05,step,55235us,4.801880451158127,10ms,22585us,8.065554750541684,false,949,true,2ms,0.01,3726,12881us,breakwaterd,10ms,true
0610_2135,motivate-get,dagor,24000,7256.843702338045,3396.1186890026493,1958.104720000003,823.64447925,44.445164500000004,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-get-control-dagor-parallel-capacity-24000-0610_2135.json,0,false,false,true,100us,18,10ms,0.02,0.001,1000us,10ms,12500us,true,9.682615757193975,step,10ms,0.02,16214us,12500us,0.001,false,400,true,138772us,0.9402725344777285,400,1000us,dagor,10ms,true
0610_1418,motivate-set,breakwater,30000,20685.837482168627,10611.390840737175,973.8039836199999,859.1990601,123.031123,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-set-control-breakwater-parallel-capacity-30000-0610_1418.json,0,false,false,true,100us,20,10000us,0.02,30.0,1000us,10ms,12500us,true,0.05,step,10ms,0.0,10ms,50000us,0.001,false,1500,true,2ms,0.01,400,1000us,breakwater,10ms,true
0610_2044,motivate-get,breakwaterd,10000,8898.743119072962,8898.130096136301,21.89461839999999,15.352808999999999,6.01813,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-get-control-breakwaterd-parallel-capacity-10000-0610_2044.json,0,false,false,true,100us,20,4665us,1.0586457982971709,25.207288874023742,7468us,10ms,58031us,true,0.05,step,55235us,4.801880451158127,10ms,22585us,8.065554750541684,false,949,true,2ms,0.01,3726,12881us,breakwaterd,10ms,true
0610_0420,motivate-get,breakwater,28000,7701.461362427022,3321.8632226542136,269.72037811999996,148.38060710000005,46.226943000000006,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-get-control-breakwater-parallel-capacity-28000-0610_0420.json,0,false,false,true,100us,20,484us,0.02,0.869458465975631,1000us,10ms,12500us,true,0.05,step,10ms,0.5056524813385149,10ms,5724us,0.001,false,255,true,2ms,0.01,400,8986us,breakwater,10ms,true
0610_2048,motivate-get,breakwaterd,16000,14194.934826022933,11723.852152273754,88.02403285000032,58.45850925,21.477683499999998,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-get-control-breakwaterd-parallel-capacity-16000-0610_2048.json,0,false,false,true,100us,20,4665us,1.0586457982971709,25.207288874023742,7468us,10ms,58031us,true,0.05,step,55235us,4.801880451158127,10ms,22585us,8.065554750541684,false,949,true,2ms,0.01,3726,12881us,breakwaterd,10ms,true
0610_0224,motivate-set,dagor,18000,7198.75959082151,7198.75959082151,64.63094754999995,49.7789435,27.148984,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-set-control-dagor-parallel-capacity-18000-0610_0224.json,0,false,false,true,100us,18,10ms,0.02,0.001,1000us,10ms,12500us,true,1.936523151438795,step,10ms,0.02,16214us,12500us,0.001,false,400,true,69539us,0.9402725344777285,400,1000us,dagor,10ms,true
0610_0441,motivate-get,charon,18000,8188.435161106421,8122.670758855744,37.417090599999966,22.30335,7.338034,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-get-control-charon-parallel-capacity-18000-0610_0441.json,138,true,false,true,193us,20,10ms,0.02,0.001,1000us,14856us,12500us,true,0.05,linear,10ms,0.02,10ms,12500us,0.001,false,400,true,2ms,0.01,400,1000us,charon,5697us,true
0610_0525,motivate-get,charon,18000,8543.748889302426,8532.099019397749,25.88292304,17.158488600000005,6.623663,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-get-control-charon-parallel-capacity-18000-0610_0525.json,138,true,false,true,193us,20,10ms,0.02,0.001,1000us,14856us,12500us,true,0.05,linear,10ms,0.02,10ms,12500us,0.001,false,400,true,2ms,0.01,400,1000us,charon,5697us,true
0610_1846,motivate-set,dagor,24000,9407.169069536529,8436.08242690527,250.7666924399998,166.86439779999998,55.407715,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-set-control-dagor-parallel-capacity-24000-0610_1846.json,0,false,false,true,100us,18,10ms,0.02,0.001,1000us,10ms,12500us,true,9.682615757193975,step,10ms,0.02,16214us,12500us,0.001,false,400,true,138772us,0.9402725344777285,400,1000us,dagor,10ms,true
0610_2053,motivate-set,breakwaterd,24000,7203.337532923555,6514.616856577429,221.60437821999992,154.23867690000006,58.368424000000005,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-set-control-breakwaterd-parallel-capacity-24000-0610_2053.json,0,false,false,true,100us,20,4665us,1.0586457982971709,25.207288874023742,7468us,10ms,58031us,true,0.05,step,55235us,4.801880451158127,10ms,22585us,8.065554750541684,false,949,true,2ms,0.01,3726,12881us,breakwaterd,10ms,true
0610_0511,motivate-get,dagor,18000,16048.1873741821,13504.19057517542,102.30366838000009,59.4914218,19.229375,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-get-control-dagor-parallel-capacity-18000-0610_0511.json,0,false,false,true,100us,18,10ms,0.02,0.001,1000us,10ms,12500us,true,1.936523151438795,step,10ms,0.02,16214us,12500us,0.001,false,400,true,69539us,0.9402725344777285,400,1000us,dagor,10ms,true
0610_1449,motivate-set,dagor,30000,21612.24424282463,5178.682170304881,990.19741444,913.1837304999998,330.119042,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-set-control-dagor-parallel-capacity-30000-0610_1449.json,0,false,false,true,100us,18,10ms,0.02,0.001,1000us,10ms,12500us,true,2.6655044130329575,step,10ms,0.02,2535us,12500us,0.001,false,400,true,128834us,1.4321362022344095,400,1000us,dagor,10ms,true
0610_1144,motivate-get,breakwaterd,28000,9322.021537130873,2311.958711241921,1219.1282470600001,860.4475857,95.44461849999999,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-get-control-breakwaterd-parallel-capacity-28000-0610_1144.json,0,false,false,true,100us,20,4947us,7.16324267765976,8.52203709658313,16898us,10ms,11335us,true,0.05,step,45230us,9.873027806416664,10ms,23536us,9.892631925098605,false,270,true,2ms,0.01,1415,18100us,breakwaterd,10ms,true
0610_2326,motivate-set,dagor,24000,8088.591864037678,7991.362024128986,134.53062805000013,93.30625175,31.508394,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-set-control-dagor-parallel-capacity-24000-0610_2326.json,0,false,false,true,100us,18,10ms,0.02,0.001,1000us,10ms,12500us,true,9.682615757193975,step,10ms,0.02,16214us,12500us,0.001,false,400,true,138772us,0.9402725344777285,400,1000us,dagor,10ms,true
0610_0244,motivate-set,charon,28000,3275.0261993012105,3275.0261993012105,52.770478809999844,40.69679994999999,26.9653635,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-set-control-charon-parallel-capacity-28000-0610_0244.json,138,true,false,true,193us,20,10ms,0.02,0.001,1000us,14856us,12500us,true,0.05,linear,10ms,0.02,10ms,12500us,0.001,false,400,true,2ms,0.01,400,1000us,charon,5697us,true
0610_0130,motivate-set,breakwater,18000,6608.116898095924,6608.116898095924,72.15640640000001,57.640356499999996,32.186291,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-set-control-breakwater-parallel-capacity-18000-0610_0130.json,0,false,false,true,100us,20,484us,0.02,0.869458465975631,1000us,10ms,12500us,true,0.05,step,10ms,0.5056524813385149,10ms,5724us,0.001,false,255,true,2ms,0.01,400,8986us,breakwater,10ms,true
0610_0457,motivate-set,breakwater,22000,,,,,,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-set-control-breakwater-parallel-capacity-22000-0610_0457.json,0,false,false,true,100us,20,484us,0.02,0.869458465975631,1000us,10ms,12500us,true,0.05,step,10ms,0.5056524813385149,10ms,5724us,0.001,false,255,true,2ms,0.01,400,8986us,breakwater,10ms,true
0610_1658,motivate-set,charon,30000,8850.51456804644,8850.307787569867,68.05507901999992,52.61686529999999,32.745685,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-set-control-charon-parallel-capacity-30000-0610_1658.json,211,true,false,true,881us,20,10ms,0.02,0.001,1000us,70030us,12500us,true,0.05,linear,10ms,0.02,10ms,12500us,0.001,false,400,true,2ms,0.01,400,1000us,charon,20982us,true
0610_0713,motivate-set,dagor,12000,3307.04877746973,3307.04877746973,41.44937163999988,34.556224199999996,24.745733,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-set-control-dagor-parallel-capacity-12000-0610_0713.json,0,false,false,true,100us,18,10ms,0.02,0.001,1000us,10ms,12500us,true,1.936523151438795,step,10ms,0.02,16214us,12500us,0.001,false,400,true,69539us,0.9402725344777285,400,1000us,dagor,10ms,true
0610_2206,motivate-get,charon,30000,8433.260701078114,5331.273472204311,948.0116237999999,678.634468,27.909064,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-get-control-charon-parallel-capacity-30000-0610_2206.json,334,true,false,true,6896us,20,10ms,0.02,0.001,1000us,70011us,12500us,true,0.05,linear,10ms,0.02,10ms,12500us,0.001,false,400,true,2ms,0.01,400,1000us,charon,646us,true
0610_1613,motivate-set,charon,30000,17791.878050652835,4713.712544900836,989.5081163599999,902.1626069999996,317.073802,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-set-control-charon-parallel-capacity-30000-0610_1613.json,223,true,false,true,4231us,20,10ms,0.02,0.001,1000us,25848us,12500us,true,0.05,linear,10ms,0.02,10ms,12500us,0.001,false,400,true,2ms,0.01,400,1000us,charon,4297us,true
0610_2004,motivate-get,charon,14000,4729.1611940472485,4729.1611940472485,17.157047480000003,11.254040449999994,5.463139,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-get-control-charon-parallel-capacity-14000-0610_2004.json,334,true,false,true,6896us,20,10ms,0.02,0.001,1000us,70011us,12500us,true,0.05,linear,10ms,0.02,10ms,12500us,0.001,false,400,true,2ms,0.01,400,1000us,charon,646us,true
0610_0317,motivate-set,charon,14000,3816.8817096078533,3816.8817096078533,41.42319965,34.2278869,24.748509499999997,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-set-control-charon-parallel-capacity-14000-0610_0317.json,138,true,false,true,193us,20,10ms,0.02,0.001,1000us,14856us,12500us,true,0.05,linear,10ms,0.02,10ms,12500us,0.001,false,400,true,2ms,0.01,400,1000us,charon,5697us,true
0610_1716,motivate-set,breakwater,30000,17681.194099454206,4966.6161053903,968.9299268800007,868.0914848,325.313921,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-set-control-breakwater-parallel-capacity-30000-0610_1716.json,0,false,false,true,100us,20,574us,0.02,1.525562161912981,1000us,10ms,12500us,true,0.05,step,10ms,0.6282891966590958,10ms,14025us,0.001,false,390,true,2ms,0.01,400,18089us,breakwater,10ms,true
0610_0234,motivate-set,charon,12000,3701.6846390753844,3701.6846390753844,38.74391987999998,32.570274399999995,24.590563,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-set-control-charon-parallel-capacity-12000-0610_0234.json,138,true,false,true,193us,20,10ms,0.02,0.001,1000us,14856us,12500us,true,0.05,linear,10ms,0.02,10ms,12500us,0.001,false,400,true,2ms,0.01,400,1000us,charon,5697us,true
0610_1955,motivate-set,breakwaterd,22000,7514.486011701927,6924.158058011917,225.4500987399999,147.1291545999999,56.75521,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-set-control-breakwaterd-parallel-capacity-22000-0610_1955.json,0,false,false,true,100us,20,4665us,1.0586457982971709,25.207288874023742,7468us,10ms,58031us,true,0.05,step,55235us,4.801880451158127,10ms,22585us,8.065554750541684,false,949,true,2ms,0.01,3726,12881us,breakwaterd,10ms,true
0610_1639,motivate-set,breakwater,30000,16989.257283732648,16979.03330528108,97.17231908000018,73.484212,48.224047,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-set-control-breakwater-parallel-capacity-30000-0610_1639.json,0,false,false,true,100us,20,10000us,0.02,0.0,1000us,10ms,12500us,true,0.05,step,10ms,10.0,10ms,28063us,0.001,false,1,true,2ms,0.01,400,67238us,breakwater,10ms,true
0610_0035,motivate-set,charon,18000,3892.8943366217322,3892.8943366217322,46.88857720000001,37.127931599999975,25.57885,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-set-control-charon-parallel-capacity-18000-0610_0035.json,138,true,false,true,193us,20,10ms,0.02,0.001,1000us,14856us,12500us,true,0.05,linear,10ms,0.02,10ms,12500us,0.001,false,400,true,2ms,0.01,400,1000us,charon,5697us,true
0610_2257,motivate-set,charon,22000,6049.563265495903,6042.0671556223815,83.65305359999991,58.03863155,30.481718,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-set-control-charon-parallel-capacity-22000-0610_2257.json,334,true,false,true,6896us,20,10ms,0.02,0.001,1000us,70011us,12500us,true,0.05,linear,10ms,0.02,10ms,12500us,0.001,false,400,true,2ms,0.01,400,1000us,charon,646us,true
0610_0607,motivate-get,charon,20000,8345.44323884211,8302.043184887489,33.80387030000001,20.7074295,7.3254845,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-get-control-charon-parallel-capacity-20000-0610_0607.json,138,true,false,true,193us,20,10ms,0.02,0.001,1000us,14856us,12500us,true,0.05,linear,10ms,0.02,10ms,12500us,0.001,false,400,true,2ms,0.01,400,1000us,charon,5697us,true
0610_0218,motivate-set,breakwater,30000,7489.053281245116,6240.056112193625,913.7729943099993,594.193971449999,49.638402,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-set-control-breakwater-parallel-capacity-30000-0610_0218.json,0,false,false,true,100us,20,484us,0.02,0.869458465975631,1000us,10ms,12500us,true,0.05,step,10ms,0.5056524813385149,10ms,5724us,0.001,false,255,true,2ms,0.01,400,8986us,breakwater,10ms,true
0610_1504,motivate-set,dagor,30000,20930.565151444956,4128.705552008154,989.67782127,909.0475673499999,357.7130485,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-set-control-dagor-parallel-capacity-30000-0610_1504.json,0,false,false,true,100us,6,10ms,0.02,0.001,1000us,10ms,12500us,true,10.0,step,10ms,0.02,10074us,12500us,0.001,false,400,true,55660us,1.7890262320442458,400,1000us,dagor,10ms,true
0610_1138,motivate-get,breakwaterd,20000,10706.137974581556,2219.639721843726,351.0843024499998,217.26802375,60.2864085,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-get-control-breakwaterd-parallel-capacity-20000-0610_1138.json,0,false,false,true,100us,20,4947us,7.16324267765976,8.52203709658313,16898us,10ms,11335us,true,0.05,step,45230us,9.873027806416664,10ms,23536us,9.892631925098605,false,270,true,2ms,0.01,1415,18100us,breakwaterd,10ms,true
0610_2025,motivate-set,breakwater,26000,0.0,0.0,,,,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-set-control-breakwater-parallel-capacity-26000-0610_2025.json,0,false,false,true,100us,20,17us,0.02,1.8228921930051563,1000us,10ms,12500us,true,0.05,step,10ms,8.377796521051744,10ms,15185us,0.001,false,1183,true,2ms,0.01,400,29720us,breakwater,10ms,true
0610_2153,motivate-get,breakwaterd,30000,9271.92614956277,1124.8529097493542,2120.038442600001,907.1266027500001,212.051008,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-get-control-breakwaterd-parallel-capacity-30000-0610_2153.json,0,false,false,true,100us,20,4665us,1.0586457982971709,25.207288874023742,7468us,10ms,58031us,true,0.05,step,55235us,4.801880451158127,10ms,22585us,8.065554750541684,false,949,true,2ms,0.01,3726,12881us,breakwaterd,10ms,true
0610_0222,motivate-get,dagor,14000,7855.183311012599,7831.81546535271,31.02040402000001,20.37980639999997,7.543202,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-get-control-dagor-parallel-capacity-14000-0610_0222.json,0,false,false,true,100us,18,10ms,0.02,0.001,1000us,10ms,12500us,true,1.936523151438795,step,10ms,0.02,16214us,12500us,0.001,false,400,true,69539us,0.9402725344777285,400,1000us,dagor,10ms,true
0610_1431,motivate-set,breakwater,30000,5532.098403883961,5184.771921933611,170.5962049399997,133.55065165,70.401832,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-set-control-breakwater-parallel-capacity-30000-0610_1431.json,0,false,false,true,100us,20,799us,0.02,0.0,1000us,10ms,12500us,true,0.05,step,10ms,0.3793256084627839,10ms,13094us,0.001,false,1290,true,2ms,0.01,400,10429us,breakwater,10ms,true
0610_1610,motivate-set,breakwater,30000,223.04940359894925,168.14073229045104,172.75545124000004,162.8607252,91.043581,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-set-control-breakwater-parallel-capacity-30000-0610_1610.json,0,false,false,true,100us,20,9578us,0.02,2.950405014991503,1000us,10ms,12500us,true,0.05,step,10ms,4.211076250050522,10ms,15844us,0.001,false,800,true,2ms,0.01,400,55658us,breakwater,10ms,true
0610_0655,motivate-set,charon,28000,3242.8319311100013,3242.8319311100013,55.973736960000004,42.5668091,27.286938,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-set-control-charon-parallel-capacity-28000-0610_0655.json,138,true,false,true,193us,20,10ms,0.02,0.001,1000us,14856us,12500us,true,0.05,linear,10ms,0.02,10ms,12500us,0.001,false,400,true,2ms,0.01,400,1000us,charon,5697us,true
0610_1356,motivate-set,dagor,30000,21418.994484733506,7915.20949590386,977.3710600100001,877.0923801499999,204.027649,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-set-control-dagor-parallel-capacity-30000-0610_1356.json,0,false,false,true,100us,7,10ms,0.02,0.001,1000us,10ms,12500us,true,4.17304802367127,step,10ms,0.02,13738us,12500us,0.001,false,400,true,28937us,1.6760694853372549,400,1000us,dagor,10ms,true
0611_0002,motivate-set,breakwater,14000,5559.255856915924,5559.255856915924,49.70505324,40.4375124,26.330846,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-set-control-breakwater-parallel-capacity-14000-0611_0002.json,0,false,false,true,100us,20,17us,0.02,1.8228921930051563,1000us,10ms,12500us,true,0.05,step,10ms,8.377796521051744,10ms,15185us,0.001,false,1183,true,2ms,0.01,400,29720us,breakwater,10ms,true
0610_1939,motivate-set,dagor,20000,380.5695406699508,380.5695406699508,73.29076119999999,63.488673999999975,35.097339,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-set-control-dagor-parallel-capacity-20000-0610_1939.json,0,false,false,true,100us,18,10ms,0.02,0.001,1000us,10ms,12500us,true,9.682615757193975,step,10ms,0.02,16214us,12500us,0.001,false,400,true,138772us,0.9402725344777285,400,1000us,dagor,10ms,true
0610_1825,motivate-set,breakwater,14000,2217.2185696777233,2217.2185696777233,50.52622382999983,39.961349500000004,26.4734835,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-set-control-breakwater-parallel-capacity-14000-0610_1825.json,0,false,false,true,100us,20,17us,0.02,1.8228921930051563,1000us,10ms,12500us,true,0.05,step,10ms,8.377796521051744,10ms,15185us,0.001,false,1183,true,2ms,0.01,400,29720us,breakwater,10ms,true
0610_2006,motivate-set,charon,18000,6207.865989491665,6207.865989491665,59.13149701999999,39.31469335,25.688627,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-set-control-charon-parallel-capacity-18000-0610_2006.json,334,true,false,true,6896us,20,10ms,0.02,0.001,1000us,70011us,12500us,true,0.05,linear,10ms,0.02,10ms,12500us,0.001,false,400,true,2ms,0.01,400,1000us,charon,646us,true
0610_0649,motivate-get,charon,18000,9642.804391885555,9586.32680759276,34.01103575,20.716489000000003,7.555913,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-get-control-charon-parallel-capacity-18000-0610_0649.json,138,true,false,true,193us,20,10ms,0.02,0.001,1000us,14856us,12500us,true,0.05,linear,10ms,0.02,10ms,12500us,0.001,false,400,true,2ms,0.01,400,1000us,charon,5697us,true
0610_0212,motivate-set,breakwater,20000,3413.9089257199494,3413.9089257199494,72.02282756000001,63.6923165,32.938265,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-set-control-breakwater-parallel-capacity-20000-0610_0212.json,0,false,false,true,100us,20,484us,0.02,0.869458465975631,1000us,10ms,12500us,true,0.05,step,10ms,0.5056524813385149,10ms,5724us,0.001,false,255,true,2ms,0.01,400,8986us,breakwater,10ms,true
0610_0302,motivate-set,dagor,12000,4786.733900191337,4786.733900191337,40.95132147999995,34.8013888,25.195795,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-set-control-dagor-parallel-capacity-12000-0610_0302.json,0,false,false,true,100us,18,10ms,0.02,0.001,1000us,10ms,12500us,true,1.936523151438795,step,10ms,0.02,16214us,12500us,0.001,false,400,true,69539us,0.9402725344777285,400,1000us,dagor,10ms,true
0610_0150,motivate-get,dagor,28000,7396.807993396705,3708.1541390504303,994.90277266,682.9629082999999,39.842294,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-get-control-dagor-parallel-capacity-28000-0610_0150.json,0,false,false,true,100us,18,10ms,0.02,0.001,1000us,10ms,12500us,true,1.936523151438795,step,10ms,0.02,16214us,12500us,0.001,false,400,true,69539us,0.9402725344777285,400,1000us,dagor,10ms,true
0610_2214,motivate-get,breakwater,20000,0.0,0.0,,,,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-get-control-breakwater-parallel-capacity-20000-0610_2214.json,0,false,false,true,100us,20,17us,0.02,1.8228921930051563,1000us,10ms,12500us,true,0.05,step,10ms,8.377796521051744,10ms,15185us,0.001,false,1183,true,2ms,0.01,400,29720us,breakwater,10ms,true
0610_1141,motivate-get,breakwaterd,24000,11157.559967725638,2492.496964852616,1459.727525700002,778.2187695,97.597927,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-get-control-breakwaterd-parallel-capacity-24000-0610_1141.json,0,false,false,true,100us,20,4947us,7.16324267765976,8.52203709658313,16898us,10ms,11335us,true,0.05,step,45230us,9.873027806416664,10ms,23536us,9.892631925098605,false,270,true,2ms,0.01,1415,18100us,breakwaterd,10ms,true
0610_1715,motivate-set,charon,30000,15211.508308718941,10142.82171998768,716.8657438099991,503.2123416999999,72.380758,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-set-control-charon-parallel-capacity-30000-0610_1715.json,177,true,false,true,7602us,20,10ms,0.02,0.001,1000us,69982us,12500us,true,0.05,linear,10ms,0.02,10ms,12500us,0.001,false,400,true,2ms,0.01,400,1000us,charon,531us,true
0610_1236,motivate-get,breakwaterd,20000,12230.37838665232,2822.9335683188474,1054.9441109399997,777.0708369999998,86.981287,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-get-control-breakwaterd-parallel-capacity-20000-0610_1236.json,0,false,false,true,100us,20,4947us,7.16324267765976,8.52203709658313,16898us,10ms,11335us,true,0.05,step,45230us,9.873027806416664,10ms,23536us,9.892631925098605,false,270,true,2ms,0.01,1415,18100us,breakwaterd,10ms,true
0611_0040,motivate-set,breakwaterd,30000,7312.07514237805,4250.232537356133,862.850444,491.199897,111.171704,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-set-control-breakwaterd-parallel-capacity-30000-0611_0040.json,0,false,false,true,100us,20,4665us,1.0586457982971709,25.207288874023742,7468us,10ms,58031us,true,0.05,step,55235us,4.801880451158127,10ms,22585us,8.065554750541684,false,949,true,2ms,0.01,3726,12881us,breakwaterd,10ms,true
0610_1856,motivate-get,breakwaterd,18000,13826.14793728396,3049.621842579577,1534.1712653600007,751.388161,82.543012,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-get-control-breakwaterd-parallel-capacity-18000-0610_1856.json,0,false,false,true,100us,20,4665us,1.0586457982971709,25.207288874023742,7468us,10ms,58031us,true,0.05,step,55235us,4.801880451158127,10ms,22585us,8.065554750541684,false,949,true,2ms,0.01,3726,12881us,breakwaterd,10ms,true
0610_2218,motivate-get,breakwater,26000,,,,,,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-get-control-breakwater-parallel-capacity-26000-0610_2218.json,0,false,false,true,100us,20,17us,0.02,1.8228921930051563,1000us,10ms,12500us,true,0.05,step,10ms,8.377796521051744,10ms,15185us,0.001,false,1183,true,2ms,0.01,400,29720us,breakwater,10ms,true
0611_0006,motivate-get,breakwater,20000,17.09300997722629,0.0,1740.7797471,1569.3593840999995,837.745456,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-get-control-breakwater-parallel-capacity-20000-0611_0006.json,0,false,false,true,100us,20,17us,0.02,1.8228921930051563,1000us,10ms,12500us,true,0.05,step,10ms,8.377796521051744,10ms,15185us,0.001,false,1183,true,2ms,0.01,400,29720us,breakwater,10ms,true
0610_0559,motivate-get,dagor,28000,9565.997320458198,2814.658652552256,3470.99438404,794.5804859999988,67.556905,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-get-control-dagor-parallel-capacity-28000-0610_0559.json,0,false,false,true,100us,18,10ms,0.02,0.001,1000us,10ms,12500us,true,1.936523151438795,step,10ms,0.02,16214us,12500us,0.001,false,400,true,69539us,0.9402725344777285,400,1000us,dagor,10ms,true
0610_1621,motivate-set,breakwater,30000,19770.46664579406,6357.261881202173,969.20433928,811.0066346999995,259.726832,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-set-control-breakwater-parallel-capacity-30000-0610_1621.json,0,false,false,true,100us,20,5741us,0.02,14.74719477841015,1000us,10ms,12500us,true,0.05,step,10ms,0.5336254511708038,10ms,35017us,0.001,false,220,true,2ms,0.01,400,47555us,breakwater,10ms,true
